race,driver,pit_stop,lap_time
875,Vettel,19801,110743
876,Vettel,20707,92808
877,Vettel,24962,155975
877,Vettel,19918,108120
878,Vettel,20904,104757
879,Vettel,20997,97826
879,Vettel,22016,90758
879,Vettel,21256,86144
879,Vettel,28932,98183
880,Vettel,21807,112236
880,Vettel,22704,111776
880,Vettel,21596,109744
881,Vettel,21135,120467
881,Vettel,21339,106823
881,Vettel,21482,105500
881,Vettel,20757,103839
882,Vettel,19323,108204
882,Vettel,20084,107946
882,Vettel,20191,104716
883,Vettel,21660,104851
883,Vettel,21290,103214
883,Vettel,21906,102569
884,Vettel,18606,93725
884,Vettel,18708,94545
884,Vettel,19551,93773
884,Vettel,18694,92071
885,Vettel,24375,98838
886,Vettel,20835,94298
886,Vettel,20898,91037
887,Vettel,24159,96432
887,Vettel,24092,94486
888,Vettel,18979,99996
888,Vettel,20039,103445
888,Vettel,19118,97947
890,Vettel,21343,92869
890,Vettel,21863,91378
890,Vettel,21666,88528
891,Vettel,22685,119857
891,Vettel,22884,117759
892,Vettel,24305,93713
893,Vettel,28934,118873
893,Vettel,28787,121858
894,Vettel,22662,111231
894,Vettel,22935,112871
895,Vettel,22916,101755
895,Vettel,22873,100736
896,Vettel,24000,94399
896,Vettel,23568,92899
897,Vettel,22275,109323
897,Vettel,21298,107758
898,Vettel,24086,105091
899,Vettel,22510,84223
899,Vettel,32899,83517
901,Vettel,24432,112295
901,Vettel,24728,110978
901,Vettel,25186,109976
902,Vettel,24964,106407
902,Vettel,26186,105842
903,Vettel,22570,109856
903,Vettel,22246,109750
904,Vettel,21974,97839
904,Vettel,21599,96805
904,Vettel,21608,94841
905,Vettel,66065,161140
906,Vettel,23904,97188
906,Vettel,23340,96058
907,Vettel,21381,79108
907,Vettel,29844,80070
908,Vettel,28558,100027
908,Vettel,28787,99419
909,Vettel,19607,86798
909,Vettel,19061,86613
909,Vettel,18879,85331
910,Vettel,22170,137406
910,Vettel,21608,95209
911,Vettel,22800,120504
911,Vettel,22731,119713
911,Vettel,23190,118982
912,Vettel,25176,95276
913,Vettel,28733,122235
913,Vettel,30147,122987
914,Vettel,23764,117511
914,Vettel,23443,115455
915,Vettel,30355,109715
916,Vettel,24226,121209
916,Vettel,23909,168033
916,Vettel,23799,109365
916,Vettel,23948,105399
917,Vettel,23808,82315
917,Vettel,23195,81680
917,Vettel,22746,80935
918,Vettel,23094,111195
918,Vettel,21611,109453
926,Vettel,22694,111263
927,Vettel,23996,111047
927,Vettel,25092,109791
928,Vettel,22488,109454
928,Vettel,22444,108687
929,Vettel,24509,104118
929,Vettel,24449,103027
929,Vettel,33921,103492
930,Vettel,21762,95928
930,Vettel,21836,96714
931,Vettel,24851,97356
932,Vettel,27241,101133
932,Vettel,23945,96427
933,Vettel,31882,76958
934,Vettel,28946,98785
934,Vettel,29676,102498
936,Vettel,21900,91463
936,Vettel,22028,110825
936,Vettel,16639,148914
936,Vettel,17121,144948
937,Vettel,22681,122971
938,Vettel,24340,93946
939,Vettel,29172,128101
939,Vettel,29273,128617
940,Vettel,23074,103402
940,Vettel,23130,100732
941,Vettel,29367,107618
942,Vettel,25019,118072
942,Vettel,25576,115780
942,Vettel,24158,126817
943,Vettel,28070,111880
943,Vettel,22156,86656
944,Vettel,23801,82215
944,Vettel,23474,82146
944,Vettel,23861,81737
945,Vettel,21795,110602
945,Vettel,21628,108650
948,Vettel,21339,110574
948,Vettel,24548,113109
950,Vettel,30115,119537
950,Vettel,22276,108177
950,Vettel,22350,108202
952,Vettel,21643,94073
952,Vettel,22617,93773
952,Vettel,21603,92792
953,Vettel,25114,115825
953,Vettel,25561,108061
954,Vettel,22597,109296
954,Vettel,22361,92932
955,Vettel,20422,115196
957,Vettel,31381,156254
957,Vettel,29163,110399
958,Vettel,21640,89021
958,Vettel,21535,88663
959,Vettel,19230,84884
959,Vettel,19472,85196
959,Vettel,19000,83867
960,Vettel,22403,136688
960,Vettel,22762,120101
961,Vettel,25472,93305
961,Vettel,25033,91935
962,Vettel,24342,192121
962,Vettel,28924,121070
962,Vettel,29391,119325
964,Vettel,23226,101512
964,Vettel,22887,101294
965,Vettel,24433,105834
965,Vettel,23812,104232
965,Vettel,24156,104263
966,Vettel,22035,87427
967,Vettel,29981,112451
968,Vettel,21711,108749
968,Vettel,21872,108368
969,Vettel,21988,106995
970,Vettel,22906,139426
970,Vettel,17354,139999
970,Vettel,17362,169036
970,Vettel,17370,166208
970,Vettel,22443,102847
971,Vettel,24702,100305
971,Vettel,24314,98588
972,Vettel,30097,103112
973,Vettel,22499,89935
973,Vettel,22307,91543
974,Vettel,24306,92673
975,Vettel,31596,102783
975,Vettel,23345,92832
976,Vettel,20059,122100
976,Vettel,15174,143249
976,Vettel,29317,108475
977,Vettel,21750,72849
978,Vettel,28363,93246
978,Vettel,35204,130652
979,Vettel,22317,85390
980,Vettel,22443,114088
980,Vettel,25650,140929
981,Vettel,24307,90416
983,Vettel,23695,101534
985,Vettel,24300,102330
985,Vettel,23620,100279
986,Vettel,32037,90846
986,Vettel,22379,113338
987,Vettel,19097,112494
987,Vettel,17817,138392
987,Vettel,17842,131713
987,Vettel,22736,78799
988,Vettel,21221,105045
989,Vettel,21787,125108
990,Vettel,24524,99310
991,Vettel,23009,104136
992,Vettel,20037,110536
992,Vettel,20823,121148
993,Vettel,22054,85601
993,Vettel,24273,115212
994,Vettel,23964,94156
995,Vettel,23529,91731
996,Vettel,32612,181679
996,Vettel,31029,125085
997,Vettel,23912,89122
998,Vettel,28677,93745
998,Vettel,28174,114144
999,Vettel,18657,82849
1000,Vettel,23111,84853
1001,Vettel,19582,149572
1001,Vettel,22253,112901
1002,Vettel,32219,130568
1002,Vettel,24301,89444
1003,Vettel,28722,112997
1004,Vettel,29798,104329
1005,Vettel,22748,100213
1006,Vettel,24449,102544
1007,Vettel,22658,85551
1007,Vettel,21777,83939
1008,Vettel,22551,77511
1008,Vettel,22683,76090
1009,Vettel,22630,107097
1010,Vettel,21995,106627
1011,Vettel,24228,100434
1011,Vettel,24212,100527
1011,Vettel,34193,123493
1012,Vettel,22749,105026
1012,Vettel,22316,102341
1013,Vettel,19981,114804
1014,Vettel,23746,87181
1014,Vettel,21643,85804
1015,Vettel,24483,114374
1016,Vettel,23782,93538
1017,Vettel,30044,116447
1017,Vettel,30468,115077
1018,Vettel,25236,72785
1018,Vettel,22251,73012
1019,Vettel,28021,104337
1019,Vettel,38468,124456
1020,Vettel,20094,107381
1020,Vettel,20768,98863
1020,Vettel,22058,122599
1020,Vettel,21256,114838
1020,Vettel,19586,91812
1021,Vettel,24819,86496
1022,Vettel,22863,113829
1022,Vettel,22786,113728
1023,Vettel,32443,111038
1023,Vettel,31851,89446
1023,Vettel,24376,89492
1024,Vettel,29384,116992
1025,Vettel,29860,103909
1026,Vettel,24032,98208
1026,Vettel,23213,97594
1027,Vettel,21862,84894
1029,Vettel,23039,78591
1029,Vettel,23138,77471
1030,Vettel,25771,106406
1030,Vettel,21858,105352
1031,Vettel,22231,93851
1031,Vettel,22738,92503
1031,Vettel,19330,117835
1033,Vettel,28286,99675
1033,Vettel,21880,87223
1034,Vettel,29439,99509
1035,Vettel,28167,91510
1035,Vettel,28352,91585
1036,Vettel,21820,90602
1037,Vettel,22982,153120
1039,Vettel,17516,131088
1039,Vettel,33583,166818
1039,Vettel,22995,104436
1039,Vettel,22489,122831
1040,Vettel,29395,106978
1041,Vettel,22616,105077
1041,Vettel,24366,97666
1042,Vettel,26666,86987
1043,Vettel,40497,83622
1043,Vettel,29934,130621
1044,Vettel,24022,113094
1044,Vettel,25401,103841
1045,Vettel,24774,101957
1045,Vettel,25444,99833
1046,Vettel,26216,62108
1046,Vettel,28080,69732
1046,Vettel,24809,66875
1047,Vettel,22040,106172
1052,Vettel,24626,101508
1053,Vettel,32024,142980
1053,Vettel,31184,98583
1053,Vettel,39502,98889
1054,Vettel,21398,115328
1054,Vettel,21750,141344
1054,Vettel,26620,87464
1055,Vettel,23087,88530
1055,Vettel,21973,87558
1056,Vettel,24369,92812
1057,Vettel,19841,110359
1057,Vettel,14945,133659
1059,Vettel,31069,119971
1058,Vettel,21546,74363
1060,Vettel,21086,75194
1060,Vettel,20841,72881
1061,Vettel,28145,93837
1062,Vettel,22703,85373
1064,Vettel,18664,81791
1064,Vettel,18681,79511
1065,Vettel,25157,92328
1065,Vettel,25927,121789
1066,Vettel,29242,105825
1066,Vettel,32128,159588
1067,Vettel,23500,97375
1067,Vettel,23514,160070
1069,Vettel,24977,104163
1069,Vettel,23849,103198
1070,Vettel,22277,85315
1071,Vettel,18107,117782
1071,Vettel,17896,133124
1071,Vettel,24464,80262
1071,Vettel,22978,78281
1051,Vettel,25726,110561
1073,Vettel,21221,92019
1077,Vettel,30484,99443
1078,Vettel,19861,125540
1079,Vettel,22536,94637
1079,Vettel,22456,93219
1080,Vettel,24965,124976
1080,Vettel,25133,105460
1081,Vettel,20249,129423
1082,Vettel,23406,95658
1082,Vettel,23681,105322
1083,Vettel,29846,94962
1083,Vettel,28540,122980
1084,Vettel,22112,75997
1084,Vettel,21583,75580
1085,Vettel,36671,160884
1086,Vettel,21402,88460
1086,Vettel,25030,87588
1087,Vettel,23222,119972
1087,Vettel,22833,119088
1088,Vettel,22391,82119
1088,Vettel,19156,80736
1088,Vettel,18709,104812
1088,Vettel,14349,110561
1091,Vettel,29704,126308
1092,Vettel,409647,183136
1092,Vettel,24218,169390
1093,Vettel,24307,117936
1093,Vettel,38157,103535
1094,Vettel,22534,88890
1095,Vettel,24248,81840
1095,Vettel,24028,80983
1096,Vettel,23186,95416
841,di Resta,24863,117090
841,di Resta,24332,115102
842,di Resta,22773,111140
842,di Resta,22419,108237
842,di Resta,23977,109276
843,di Resta,21989,110557
843,di Resta,21218,111009
844,di Resta,20775,96294
844,di Resta,20930,96537
844,di Resta,20887,93939
844,di Resta,21403,93926
845,di Resta,20070,96301
845,di Resta,20126,97279
845,di Resta,20573,94555
846,di Resta,24970,100243
846,di Resta,19360,96148
846,di Resta,47226,125190
847,di Resta,22479,109290
847,di Resta,28630,115957
847,di Resta,14538,95998
847,di Resta,23129,102352
848,di Resta,20567,124138
848,di Resta,20818,120670
848,di Resta,21069,123021
849,di Resta,26612,107746
849,di Resta,45291,97451
849,di Resta,31471,103170
850,di Resta,23676,102616
850,di Resta,22535,99913
851,di Resta,22262,103870
851,di Resta,20801,92612
851,di Resta,20935,91426
852,di Resta,21334,158447
852,di Resta,21350,119267
853,di Resta,21870,95204
853,di Resta,23069,94411
854,di Resta,30704,125824
854,di Resta,29764,133104
855,di Resta,21964,105607
855,di Resta,21964,118986
855,di Resta,21553,101478
856,di Resta,22075,110682
856,di Resta,21060,109677
857,di Resta,21525,100167
857,di Resta,24150,95390
857,di Resta,20984,93185
858,di Resta,20216,111287
859,di Resta,20745,84632
859,di Resta,21767,82930
860,di Resta,24933,115738
860,di Resta,24579,113392
861,di Resta,23988,133366
861,di Resta,22856,133775
861,di Resta,22175,118677
862,di Resta,21006,107913
862,di Resta,20387,109203
863,di Resta,22069,104729
863,di Resta,22483,104687
864,di Resta,19987,94312
864,di Resta,21680,93774
864,di Resta,19867,93410
865,di Resta,25642,98035
866,di Resta,21489,94827
866,di Resta,21734,93361
867,di Resta,20295,126019
868,di Resta,32790,156909
869,di Resta,17899,85616
869,di Resta,17968,84569
870,di Resta,20460,92086
870,di Resta,20352,90026
871,di Resta,21402,122885
871,di Resta,21115,120304
872,di Resta,22190,93846
873,di Resta,30029,140714
873,di Resta,31026,124205
874,di Resta,21063,103711
874,di Resta,21344,102320
875,di Resta,20805,111245
875,di Resta,20218,110798
876,di Resta,23948,94718
877,di Resta,26670,169694
877,di Resta,19829,136358
877,di Resta,20265,133853
878,di Resta,22498,106179
878,di Resta,22444,105038
879,di Resta,28336,98152
879,di Resta,21364,93317
879,di Resta,22389,113331
880,di Resta,23010,113210
880,di Resta,23051,113552
881,di Resta,43713,123673
882,di Resta,20598,110049
882,di Resta,20320,109205
882,di Resta,19831,104726
883,di Resta,22009,105101
883,di Resta,22475,103689
884,di Resta,20615,94019
884,di Resta,19792,95594
884,di Resta,19822,93821
884,di Resta,19481,92017
885,di Resta,25643,102634
881,di Resta,123124,106775
886,di Resta,21066,92895
887,di Resta,25004,98298
887,di Resta,25099,95847
887,di Resta,33401,122904
888,di Resta,20547,101742
888,di Resta,21483,118453
890,di Resta,22754,93814
890,di Resta,22723,92750
890,di Resta,23027,91528
891,di Resta,23475,120778
891,di Resta,23540,120078
893,di Resta,29777,118702
893,di Resta,29667,121410
894,di Resta,23814,113006
894,di Resta,23854,112788
895,di Resta,23476,102523
895,di Resta,23858,102162
896,di Resta,23662,103709
896,di Resta,24024,94183
897,di Resta,22270,110569
898,di Resta,24444,105550
898,di Resta,24914,103925
899,di Resta,23237,84432
899,di Resta,23330,84417
979,di Resta,22399,88001
841,d'Ambrosio,25259,120421
841,d'Ambrosio,26446,121916
842,d'Ambrosio,26252,114904
842,d'Ambrosio,24416,113353
843,d'Ambrosio,22901,113261
843,d'Ambrosio,22802,113910
844,d'Ambrosio,22779,99419
844,d'Ambrosio,24837,97536
845,d'Ambrosio,23176,100259
845,d'Ambrosio,22982,99672
845,d'Ambrosio,21708,96166
846,d'Ambrosio,27577,120716
846,d'Ambrosio,26464,108656
847,d'Ambrosio,24143,115160
847,d'Ambrosio,30497,133519
847,d'Ambrosio,24655,138860
847,d'Ambrosio,14538,106311
847,d'Ambrosio,30714,116496
848,d'Ambrosio,21943,126628
848,d'Ambrosio,22250,127174
849,d'Ambrosio,28742,114638
849,d'Ambrosio,25428,100224
850,d'Ambrosio,20762,105150
850,d'Ambrosio,23588,103041
851,d'Ambrosio,25337,109010
851,d'Ambrosio,20916,95512
851,d'Ambrosio,49849,111393
851,d'Ambrosio,22470,104332
852,d'Ambrosio,22939,145201
852,d'Ambrosio,22114,121663
854,d'Ambrosio,31763,131719
854,d'Ambrosio,31592,137112
855,d'Ambrosio,23013,109379
855,d'Ambrosio,22258,113296
855,d'Ambrosio,24269,107146
856,d'Ambrosio,26905,128943
856,d'Ambrosio,22412,111246
857,d'Ambrosio,22687,98049
857,d'Ambrosio,22472,95231
859,d'Ambrosio,21859,86186
859,d'Ambrosio,23542,86199
872,d'Ambrosio,21962,95663
841,Buemi,25342,116915
841,Buemi,23100,111416
842,Buemi,23280,112749
842,Buemi,29843,107502
842,Buemi,27439,112502
843,Buemi,22010,111511
843,Buemi,24722,109174
843,Buemi,21928,109612
844,Buemi,21769,95866
844,Buemi,22128,96649
844,Buemi,22032,95818
845,Buemi,20818,95014
845,Buemi,24745,95502
845,Buemi,20819,97423
846,Buemi,26073,102483
846,Buemi,25045,100166
847,Buemi,23949,113407
847,Buemi,24649,131643
847,Buemi,23970,132814
847,Buemi,26561,109227
848,Buemi,21321,123420
848,Buemi,20460,120127
848,Buemi,20995,121442
849,Buemi,26279,108957
849,Buemi,24620,97345
850,Buemi,27301,111845
850,Buemi,20954,103778
851,Buemi,22349,104712
851,Buemi,21460,92101
851,Buemi,20360,90234
853,Buemi,24234,96010
853,Buemi,24086,94305
854,Buemi,32827,128983
854,Buemi,31394,129715
854,Buemi,32739,123459
855,Buemi,21849,105692
856,Buemi,22098,111717
856,Buemi,21992,108141
857,Buemi,22579,95196
859,Buemi,22417,83913
859,Buemi,22461,84373
841,Heidfeld,22994,114318
841,Heidfeld,25098,114826
842,Heidfeld,23900,111911
842,Heidfeld,23221,106991
842,Heidfeld,22602,106076
843,Heidfeld,22216,110899
843,Heidfeld,21821,108749
844,Heidfeld,22300,94815
844,Heidfeld,21919,94427
844,Heidfeld,20872,92989
844,Heidfeld,21884,92167
845,Heidfeld,21322,97521
845,Heidfeld,21953,93604
845,Heidfeld,20796,93128
846,Heidfeld,25851,101748
846,Heidfeld,26281,118409
847,Heidfeld,23113,109290
847,Heidfeld,23364,102527
848,Heidfeld,22114,123283
848,Heidfeld,22285,123010
848,Heidfeld,21472,120937
849,Heidfeld,24716,109990
849,Heidfeld,24434,96523
851,Heidfeld,21371,105837
851,Heidfeld,25434,92930
841,Hamilton,23227,112039
841,Hamilton,23199,113298
842,Hamilton,22552,111199
842,Hamilton,22611,105618
842,Hamilton,25382,106927
842,Hamilton,22466,111722
843,Hamilton,20878,112046
843,Hamilton,20533,106843
843,Hamilton,20567,105573
844,Hamilton,20833,96351
844,Hamilton,21075,95871
844,Hamilton,35688,92897
844,Hamilton,22041,91053
845,Hamilton,19761,92882
845,Hamilton,20235,91408
845,Hamilton,20473,92869
845,Hamilton,20988,90037
846,Hamilton,31445,106381
846,Hamilton,19347,93931
846,Hamilton,26977,101684
848,Hamilton,20340,120789
848,Hamilton,21035,120690
848,Hamilton,20212,118296
849,Hamilton,25100,108305
849,Hamilton,24065,96235
849,Hamilton,23340,94517
850,Hamilton,20982,100509
850,Hamilton,20496,98949
850,Hamilton,20403,97962
851,Hamilton,21880,101129
851,Hamilton,20803,91241
851,Hamilton,20861,90963
851,Hamilton,20855,96598
851,Hamilton,21628,95005
851,Hamilton,13173,86758
852,Hamilton,21895,119350
853,Hamilton,22083,92664
853,Hamilton,21876,91404
854,Hamilton,30142,126045
854,Hamilton,33456,124824
854,Hamilton,24342,125744
854,Hamilton,30706,138057
854,Hamilton,29876,124756
855,Hamilton,21091,107004
855,Hamilton,22821,104927
855,Hamilton,21292,101317
856,Hamilton,20846,109348
856,Hamilton,20584,108040
857,Hamilton,22530,93900
857,Hamilton,27193,99694
857,Hamilton,22172,91764
858,Hamilton,19439,108071
858,Hamilton,19350,106618
859,Hamilton,21099,82197
859,Hamilton,20396,81402
859,Hamilton,20681,81811
860,Hamilton,22862,115417
860,Hamilton,23464,111396
861,Hamilton,24271,138582
861,Hamilton,27961,128096
861,Hamilton,26338,116261
862,Hamilton,20177,105758
862,Hamilton,20903,108886
862,Hamilton,20691,107073
863,Hamilton,28341,104275
863,Hamilton,30622,104140
863,Hamilton,23696,102793
864,Hamilton,21963,94026
864,Hamilton,19980,93839
865,Hamilton,25748,99695
866,Hamilton,21375,93255
866,Hamilton,22530,93417
867,Hamilton,19355,120650
867,Hamilton,31081,138613
868,Hamilton,24498,96945
868,Hamilton,25003,95490
869,Hamilton,21012,124133
869,Hamilton,17598,84909
869,Hamilton,18877,83592
870,Hamilton,20436,91714
870,Hamilton,19059,89258
872,Hamilton,20736,93581
873,Hamilton,29124,125090
874,Hamilton,21148,101543
874,Hamilton,19794,100183
875,Hamilton,19638,110451
875,Hamilton,20777,110364
875,Hamilton,19447,109064
876,Hamilton,20852,94073
878,Hamilton,20814,105090
879,Hamilton,24410,95253
879,Hamilton,21606,93314
880,Hamilton,22155,112056
880,Hamilton,22015,114760
880,Hamilton,21778,109705
881,Hamilton,24933,118733
881,Hamilton,21465,107346
881,Hamilton,21549,105681
881,Hamilton,21271,105459
882,Hamilton,20379,111988
882,Hamilton,20584,109104
882,Hamilton,19600,106890
883,Hamilton,22072,105288
883,Hamilton,21444,104302
883,Hamilton,21600,103001
884,Hamilton,22018,94542
884,Hamilton,20132,98337
884,Hamilton,19700,92674
884,Hamilton,19457,94667
885,Hamilton,24801,122320
886,Hamilton,20879,93941
886,Hamilton,20656,91546
887,Hamilton,29026,136481
887,Hamilton,24635,95261
888,Hamilton,19487,99711
888,Hamilton,19321,101322
888,Hamilton,19316,100807
890,Hamilton,21840,91901
890,Hamilton,21454,90758
890,Hamilton,22136,89614
891,Hamilton,23397,119900
891,Hamilton,22682,119459
892,Hamilton,24460,94454
892,Hamilton,24315,92333
893,Hamilton,30085,118593
893,Hamilton,29032,121244
894,Hamilton,22270,111254
894,Hamilton,22251,113817
895,Hamilton,25297,151257
896,Hamilton,23546,95704
896,Hamilton,23574,94585
897,Hamilton,21372,109783
897,Hamilton,21609,109352
898,Hamilton,23904,104898
899,Hamilton,22655,83961
899,Hamilton,24423,107301
899,Hamilton,17385,81674
901,Hamilton,24604,111236
901,Hamilton,25296,109800
901,Hamilton,24484,108975
902,Hamilton,24687,106545
902,Hamilton,25146,103783
903,Hamilton,22968,111929
903,Hamilton,23999,108144
904,Hamilton,22951,95838
904,Hamilton,23590,94920
905,Hamilton,27509,119673
906,Hamilton,24417,96686
906,Hamilton,23554,95855
907,Hamilton,22226,77436
907,Hamilton,22555,76611
908,Hamilton,29679,97583
908,Hamilton,29291,98232
909,Hamilton,19710,87531
909,Hamilton,19918,85053
909,Hamilton,19868,84185
910,Hamilton,23800,109213
910,Hamilton,23364,91255
911,Hamilton,25580,160954
911,Hamilton,23066,121321
