raceId,driverId,position,q1
899,822,13,1:26.790
899,815,14,1:26.741
899,18,15,1:26.398
899,16,16,1:26.874
899,813,17,1:27.367
899,821,18,1:27.455
899,819,19,1:27.843
899,823,20,1:28.320
899,824,21,1:28.366
899,820,22,1:28.950
900,1,1,1:31.699
900,817,2,1:30.775
900,3,3,1:32.564
900,825,4,1:30.949
900,4,5,1:31.388
900,818,6,1:33.488
900,807,7,1:33.893
900,826,8,1:33.777
900,13,9,1:31.228
900,822,10,1:31.601
900,18,11,1:31.396
900,8,12,1:32.439
900,20,13,1:31.931
900,16,14,1:33.673
900,155,15,1:34.274
900,815,16,1:34.141
900,820,17,1:34.293
900,824,18,1:34.794
900,821,19,1:35.117
900,828,20,1:35.157
900,154,21,1:36.993
900,813,22,\N
901,1,1,1:57.202
901,20,2,1:57.654
901,3,3,1:57.183
901,4,4,1:58.889
901,817,5,1:58.913
901,8,6,1:59.257
901,807,7,1:58.883
901,825,8,2:00.356
901,818,9,2:01.689
901,18,10,2:00.889
901,826,11,2:01.175
901,821,12,2:01.134
901,13,13,2:00.047
901,815,14,2:00.076
901,822,15,1:59.709
901,154,16,2:00.202
901,813,17,2:02.074
901,16,18,2:02.131
901,824,19,2:02.702
901,155,20,2:03.595
901,820,21,2:04.388
901,828,22,2:04.407
902,3,1,1:35.439
902,1,2,1:35.323
902,817,3,1:36.220
902,822,4,1:34.934
902,815,5,1:34.998
902,8,6,1:35.234
902,18,7,1:35.699
902,13,8,1:35.085
902,825,9,1:35.288
902,4,10,1:35.251
902,20,11,1:35.549
902,807,12,1:34.874
902,826,13,1:35.395
902,818,14,1:35.815
902,821,15,1:36.567
902,154,16,1:36.654
902,813,17,1:36.663
902,16,18,1:36.840
902,155,19,1:37.085
902,824,20,1:37.310
902,828,21,1:37.875
902,820,22,1:37.913
853,20,1,1:24.002
853,1,2,1:23.976
853,18,3,1:24.013
853,4,4,1:24.134
853,17,5,1:24.148
853,13,6,1:24.523
853,808,7,1:24.486
853,30,8,1:25.108
853,3,9,1:24.550
853,811,10,1:24.914
853,814,11,1:24.574
853,16,12,1:24.595
853,22,13,1:24.975
853,813,14,1:24.798
853,815,15,1:25.113
853,67,16,1:25.164
853,155,17,1:24.879
853,153,18,1:25.334
853,15,19,1:26.647
853,5,20,1:27.184
853,10,21,1:27.591
853,816,22,1:27.609
853,817,23,1:28.054
853,24,24,1:28.231
903,1,1,1:55.516
903,817,2,1:56.641
903,20,3,1:55.926
903,3,4,1:56.058
903,4,5,1:56.961
903,13,6,1:56.850
903,822,7,1:56.501
903,807,8,1:55.913
903,818,9,1:57.477
903,154,10,1:58.411
903,8,11,1:58.279
903,18,12,1:57.783
903,826,13,1:57.261
903,16,14,1:58.138
903,825,15,1:57.369
903,815,16,1:58.362
903,821,17,1:58.988
903,155,18,1:59.260
903,824,19,1:59.326
903,828,20,2:00.646
903,820,21,2:00.865
903,813,22,\N
904,1,1,1:27.238
904,3,2,1:26.764
904,817,3,1:28.053
904,822,4,1:28.198
904,154,5,1:28.472
904,8,6,1:28.308
904,4,7,1:28.329
904,18,8,1:28.279
904,13,9,1:28.061
904,20,10,1:27.958
904,807,11,1:28.155
904,815,12,1:28.469
904,826,13,1:28.074
904,821,14,1:28.374
904,825,15,1:28.389
904,818,16,1:28.194
904,16,17,1:28.563
904,820,18,1:29.586
904,824,19,1:30.177
904,828,20,1:30.312
904,155,21,1:30.375
904,813,22,\N
905,3,1,1:17.678
905,1,2,1:17.823
905,817,3,1:17.900
905,20,4,1:18.383
905,4,5,1:17.853
905,8,6,1:17.902
905,818,7,1:17.557
905,825,8,1:17.978
905,826,9,1:18.616
905,815,10,1:18.108
905,807,11,1:18.432
905,18,12,1:17.890
905,822,13,1:18.407
905,154,14,1:18.335
905,813,15,1:18.585
905,13,16,1:18.209
905,821,17,1:18.741
905,16,18,1:18.745
905,824,19,1:19.332
905,820,20,1:19.928
905,155,21,1:20.133
905,828,22,1:21.732
906,3,1,1:16.471
906,1,2,1:15.750
906,20,3,1:17.470
906,822,4,1:16.772
906,13,5,1:16.666
906,817,6,1:17.113
906,4,7,1:17.010
906,818,8,1:17.178
906,18,9,1:16.631
906,8,10,1:17.013
906,807,11,1:16.897
906,825,12,1:16.446
906,815,13,1:18.235
906,154,14,1:17.732
906,826,15,1:16.938
906,16,16,1:17.519
906,813,17,1:18.328
906,820,18,1:18.348
906,824,19,1:18.359
906,155,20,1:19.278
906,828,21,1:19.820
906,821,22,\N
907,13,1,1:10.292
907,822,2,1:10.356
907,3,3,1:09.695
907,4,4,1:10.405
907,817,5,1:10.395
907,825,6,1:10.081
907,826,7,1:09.678
907,8,8,1:10.285
907,1,9,1:09.514
907,807,10,1:10.389
907,815,11,1:10.124
907,18,12,1:10.252
907,20,13,1:10.630
907,813,14,1:10.821
907,818,15,1:10.161
907,154,16,1:10.461
907,16,17,1:10.825
907,821,18,1:11.349
907,824,19,1:11.412
907,155,20,1:11.673
907,820,21,1:11.775
907,828,22,1:12.673
908,3,1,1:40.380
908,20,2,1:45.086
908,18,3,1:44.425
908,807,4,1:41.271
908,825,5,1:42.507
908,1,6,1:41.058
908,815,7,1:42.146
908,817,8,1:44.710
908,826,9,1:41.032
908,818,10,1:43.040
908,154,11,1:43.121
908,824,12,1:41.169
908,820,13,1:42.082
908,821,14,1:43.285
908,813,15,1:43.892
908,16,16,1:42.603
908,822,17,1:45.318
908,13,18,1:45.695
908,4,19,1:45.935
908,8,20,1:46.684
908,828,21,1:49.421
908,155,22,1:49.625
909,3,1,1:17.631
909,822,2,1:18.215
909,13,3,1:18.381
909,825,4,1:18.260
909,817,5,1:18.117
909,20,6,1:18.194
909,4,7,1:18.389
909,826,8,1:18.530
909,807,9,1:18.927
909,815,10,1:18.916
909,18,11,1:18.425
909,8,12,1:18.534
909,818,13,1:18.496
909,821,14,1:18.739
909,154,15,1:18.894
909,1,16,1:18.683
909,16,17,1:19.142
909,824,18,1:19.676
909,813,19,1:20.195
909,155,20,1:20.408
909,820,21,1:20.489
909,828,22,\N
910,3,1,1:25.227
910,20,2,1:25.662
910,822,3,1:25.690
910,817,4,1:25.495
910,4,5,1:26.087
910,13,6,1:26.592
910,18,7,1:26.612
910,818,8,1:24.941
910,807,9,1:26.149
910,825,10,1:26.578
910,826,11,1:25.361
910,16,12,1:26.027
910,815,13,1:25.910
910,821,14,1:25.709
910,154,15,1:26.136
910,824,16,1:26.728
910,8,17,1:26.792
910,155,18,1:27.139
910,820,19,1:27.819
910,828,20,1:28.643
910,1,21,\N
910,813,22,\N
911,3,1,2:07.130
911,1,2,2:07.280
911,20,3,2:10.105
911,4,4,2:10.197
911,817,5,2:10.089
911,822,6,2:09.250
911,825,7,2:11.081
911,8,8,2:09.885
911,13,9,2:08.403
911,18,10,2:10.529
911,826,11,2:10.445
911,818,12,2:09.811
911,815,13,2:10.666
911,16,14,2:11.051
911,154,15,2:10.898
911,824,16,2:11.051
911,813,17,2:11.261
911,807,18,2:11.267
911,820,19,2:12.566
911,821,20,2:13.414
911,827,21,2:13.469
911,828,22,2:14.438
912,1,1,1:25.363
912,3,2,1:25.493
912,822,3,1:26.012
912,13,4,1:25.528
912,825,5,1:26.337
912,18,6,1:26.328
912,4,7,1:26.514
912,20,8,1:26.631
912,817,9,1:26.721
912,815,10,1:26.569
912,826,11,1:26.261
912,8,12,1:26.689
912,818,13,1:26.140
912,807,14,1:26.371
912,16,15,1:27.034
912,821,16,1:26.999
912,813,17,1:27.520
912,154,18,1:27.632
912,155,19,1:27.671
912,824,20,1:27.738
912,820,21,1:28.247
912,828,22,1:28.562
913,1,1,1:46.921
913,3,2,1:47.244
913,817,3,1:47.488
913,20,4,1:47.476
913,4,5,1:46.889
913,13,6,1:47.615
913,8,7,1:46.685
913,822,8,1:47.196
913,825,9,1:47.976
913,826,10,1:47.656
913,18,11,1:47.161
913,818,12,1:47.407
913,807,13,1:47.370
913,821,14,1:47.970
913,815,15,1:48.143
913,154,16,1:47.862
913,16,17,1:48.324
913,813,18,1:49.063
913,824,19,1:49.440
913,155,20,1:50.405
913,820,21,1:50.473
913,828,22,1:52.287
914,3,1,1:33.671
914,1,2,1:33.611
914,822,3,1:34.301
914,13,4,1:34.483
914,4,5,1:34.497
914,817,6,1:35.593
914,825,7,1:34.930
914,18,8,1:35.150
914,20,9,1:35.517
914,8,10,1:34.984
914,818,11,1:35.155
914,815,12,1:35.439
914,826,13,1:35.210
914,807,14,1:35.000
914,16,15,1:35.736
914,821,16,1:35.308
914,813,17,1:35.917
914,154,18,1:35.984
914,828,19,1:36.813
914,824,20,1:36.943
914,155,21,1:37.015
914,820,22,1:37.481
915,1,1,1:38.759
915,3,2,1:39.076
915,822,3,1:39.125
915,18,4,1:39.560
915,826,5,1:40.074
915,825,6,1:39.735
915,817,7,1:40.519
915,4,8,1:40.255
915,8,9,1:40.098
915,818,10,1:40.354
915,20,11,1:40.382
915,807,12,1:40.273
915,815,13,1:40.723
915,821,14,1:41.159
915,16,15,1:40.766
915,154,16,1:42.526
915,828,17,1:42.648
915,13,18,1:43.064
915,155,19,1:43.166
915,813,20,1:43.205
915,820,21,1:43.649
916,3,1,1:38.303
916,1,2,1:37.196
916,822,3,1:38.249
916,13,4,1:37.877
916,817,5,1:38.814
916,4,6,1:38.349
916,18,7,1:38.574
916,825,8,1:38.557
916,8,9,1:38.669
916,16,10,1:38.855
916,813,11,1:38.608
916,815,12,1:39.200
916,807,13,1:38.931
916,826,14,1:38.936
916,818,15,1:39.250
916,821,16,1:39.555
916,20,17,1:39.621
916,154,18,1:39.679
917,3,1,1:10.347
917,1,2,1:10.457
917,13,3,1:10.602
917,822,4,1:10.832
917,18,5,1:11.097
917,20,6,1:11.880
917,825,7,1:11.134
917,4,8,1:11.558
917,817,9,1:11.593
917,8,10,1:11.193
917,821,11,1:11.520
917,807,12,1:11.848
917,16,13,1:11.943
917,826,14,1:11.423
917,154,15,1:12.037
917,818,16,1:12.040
917,815,17,1:12.076
917,813,18,1:12.233
918,821,15,1:42.819
918,154,14,1:42.768
918,16,13,1:42.746
918,807,12,1:42.444
918,815,11,1:42.654
918,818,10,1:42.413
918,825,9,1:42.104
918,4,8,1:42.467
918,8,7,1:42.439
918,18,6,1:42.137
918,826,5,1:42.302
918,13,4,1:41.475
918,822,3,1:42.346
918,1,2,1:41.207
918,3,1,1:41.308
918,813,16,1:42.860
918,155,17,1:44.540
918,829,18,1:45.095
926,1,1,1:28.586
926,3,2,1:28.906
926,13,3,1:29.246
926,20,4,1:29.307
926,8,5,1:29.754
926,822,6,1:29.641
926,817,7,1:29.788
926,832,8,1:29.597
926,154,9,1:29.537
926,813,10,1:29.847
926,831,11,1:30.430
926,830,12,1:29.248
926,826,13,1:30.402
926,807,14,1:29.651
926,815,15,1:29.990
926,828,16,1:31.376
926,18,17,1:31.422
926,825,18,1:32.037
927,1,1,1:39.269
927,20,2,1:39.814
927,3,3,1:39.374
927,817,4,1:40.504
927,826,5,1:40.546
927,830,6,1:40.793
927,13,7,1:40.543
927,154,8,1:40.303
927,822,9,1:40.249
927,828,10,1:40.340
927,8,11,1:40.415
927,813,12,1:40.361
927,807,13,1:40.830
927,815,14,1:41.036
927,832,15,1:39.814
927,831,16,1:41.308
927,18,17,1:41.636
927,4,18,1:41.746
927,833,19,1:46.677
928,1,1,1:38.285
928,3,2,1:38.496
928,20,3,1:37.502
928,13,4,1:38.433
928,822,5,1:38.014
928,8,6,1:37.790
928,817,7,1:38.534
928,154,8,1:38.209
928,831,9,1:38.521
928,828,10,1:38.941
928,813,11,1:38.563
928,826,12,1:39.051
928,830,13,1:38.387
928,832,14,1:38.622
928,815,15,1:38.903
928,807,16,1:39.216
928,18,17,1:39.276
928,4,18,1:39.280
928,829,19,1:42.091
928,833,20,1:42.842
929,1,1,1:33.928
929,20,2,1:34.919
929,3,3,1:34.398
929,8,4,1:34.568
929,822,5,1:34.161
929,13,6,1:34.488
929,817,7,1:34.691
929,807,8,1:35.653
929,832,9,1:35.371
929,154,10,1:35.007
929,815,11,1:35.451
929,831,12,1:35.310
929,828,13,1:35.438
929,4,14,1:35.205
929,830,15,1:35.611
929,813,16,1:35.677
929,826,17,1:35.800
929,829,18,1:38.713
929,833,19,1:39.722
930,3,1,1:26.490
930,1,2,1:26.382
930,20,3,1:27.534
930,822,4,1:27.262
930,832,5,1:26.773
930,830,6,1:27.393
930,8,7,1:26.637
930,826,8,1:27.833
930,13,9,1:27.165
930,817,10,1:27.611
930,154,11,1:27.383
930,813,12,1:27.281
930,4,13,1:27.941
930,18,14,1:27.813
930,831,15,1:27.625
930,828,16,1:28.112
930,807,17,1:28.365
930,815,18,1:28.442
930,829,19,1:31.200
930,833,20,1:32.038
931,1,1,1:16.588
931,3,2,1:16.528
931,20,3,1:17.502
931,817,4,1:17.254
931,826,5,1:16.845
931,8,6,1:17.660
931,815,7,1:17.376
931,832,8,1:17.246
931,813,9,1:17.630
931,830,10,1:16.750
931,154,11,1:17.767
931,18,12,1:17.492
931,807,13,1:17.552
931,13,14,1:17.679
931,4,15,1:17.778
931,831,16,1:18.101
931,822,17,1:18.434
931,828,18,1:18.513
931,829,19,1:20.655
931,833,20,1:20.904
932,1,1,1:15.895
932,3,2,1:15.893
932,8,3,1:16.259
932,822,4,1:16.552
932,154,5,1:15.833
932,813,6,1:16.098
932,807,7,1:16.186
932,826,8,1:16.415
932,817,9,1:16.410
932,815,10,1:16.827
932,832,11,1:16.611
932,830,12,1:16.361
932,828,13,1:16.796
932,4,14,1:17.012
932,831,15,1:16.968
932,20,16,1:17.344
932,13,17,1:17.886
932,833,18,1:19.133
932,829,19,1:19.157
933,1,1,1:12.218
933,3,2,1:10.976
933,20,3,1:11.184
933,13,4,1:11.830
933,807,5,1:11.319
933,822,6,1:11.894
933,830,7,1:11.307
933,826,8,1:12.092
933,831,9,1:12.001
933,154,10,1:11.821
933,813,11,1:11.661
933,828,12,1:12.388
933,832,13,1:11.158
933,817,14,1:11.973
933,4,15,1:12.508
933,815,16,1:12.522
933,18,17,1:12.632
933,8,18,1:12.867
933,833,19,1:14.071
933,829,20,1:15.368
934,1,1,1:33.796
934,3,2,1:33.475
934,13,3,1:34.542
934,822,4,1:34.171
934,8,5,1:33.426
934,20,6,1:33.562
934,826,7,1:34.422
934,832,8,1:34.641
934,807,9,1:34.594
934,817,10,1:34.272
934,815,11,1:34.250
934,154,12,1:34.646
934,830,13,1:34.819
934,813,14,1:34.877
934,828,15,1:34.643
934,831,16,1:34.888
934,4,17,1:34.959
934,18,18,1:35.207
934,829,19,1:37.364
934,833,20,1:39.377
936,1,1,1:22.890
936,3,2,1:22.979
936,20,3,1:23.312
936,817,4,1:24.408
936,8,5,1:23.596
936,822,6,1:23.649
936,826,7,1:23.587
936,13,8,1:23.895
936,830,9,1:24.032
936,154,10,1:24.242
936,807,11,1:24.115
936,832,12,1:24.623
936,815,13,1:24.444
936,813,14,1:23.895
936,4,15,1:24.563
936,18,16,1:24.739
936,828,17,1:24.843
936,831,18,1:24.997
936,833,19,1:27.416
936,829,20,1:27.949
937,1,1,1:48.908
937,3,2,1:48.923
937,822,3,1:49.026
937,154,4,1:49.353
937,815,5,1:49.006
937,817,6,1:49.664
937,13,7,1:49.688
937,813,8,1:49.568
937,20,9,1:49.264
937,832,10,1:49.109
937,807,11,1:49.499
937,826,12,1:49.469
937,828,13,1:49.523
937,8,14,1:49.288
937,830,15,1:49.831
937,831,16,1:49.952
937,18,17,1:50.978
937,4,18,1:51.420
937,829,19,1:52.948
937,833,20,1:53.099
938,1,1,1:24.251
938,8,2,1:24.662
938,20,3,1:24.989
938,3,4,1:24.609
938,13,5,1:25.184
938,822,6,1:24.979
938,815,7,1:24.801
938,154,8,1:25.144
938,807,9,1:24.937
938,828,10,1:25.122
938,813,11,1:25.429
938,831,12,1:25.121
938,832,13,1:25.410
938,826,14,1:25.742
938,817,15,1:25.633
938,18,16,1:26.058
938,4,17,1:26.154
938,829,18,1:27.731
938,833,19,1:27.912
938,830,20,\N
939,20,1,1:46.017
939,817,2,1:46.166
939,8,3,1:46.467
939,826,4,1:45.340
939,1,5,1:45.765
939,3,6,1:46.201
939,822,7,1:46.231
939,830,8,1:46.483
939,13,9,1:46.879
939,154,10,1:46.860
939,807,11,1:46.669
939,4,12,1:46.600
939,815,13,1:46.576
939,832,14,1:46.465
939,18,15,1:45.891
939,831,16,1:46.965
939,828,17,1:47.088
939,813,18,1:47.323
939,829,19,1:51.021
939,834,20,1:51.523
940,3,1,1:33.015
940,1,2,1:32.844
940,822,3,1:34.326
940,20,4,1:34.431
940,13,5,1:34.744
940,8,6,1:34.171
940,817,7,1:34.399
940,154,8,1:34.398
940,815,9,1:35.001
940,826,10,1:34.646
940,807,11,1:35.328
940,832,12,1:34.873
940,813,13,1:34.796
940,4,14,1:35.467
940,830,15,1:34.522
940,18,16,1:35.664
940,828,17,1:35.673
940,831,18,1:35.760
940,829,19,1:38.783
940,834,20,1:47.114
941,3,1,1:38.343
941,1,2,1:38.558
941,822,3,1:38.448
941,20,4,1:38.598
941,8,5,1:39.207
941,807,6,1:39.250
941,815,7,1:39.617
941,154,8,1:39.056
941,830,9,1:39.411
941,817,10,1:39.574
941,826,11,1:39.580
941,831,12,1:40.042
941,18,13,1:39.739
941,813,14,1:39.724
941,13,15,1:38.926
941,4,16,1:40.144
941,828,17,1:40.660
941,829,18,1:43.693
941,833,19,1:43.804
942,3,1,1:56.671
942,1,2,1:56.871
942,817,3,1:56.495
942,826,4,1:57.640
942,20,5,2:00.950
942,815,6,1:59.264
942,807,7,1:58.325
942,8,8,1:58.198
942,13,9,2:00.902
942,830,10,1:58.689
942,4,11,1:59.704
942,822,12,1:59.569
942,154,13,2:00.236
942,18,14,2:00.261
942,813,15,2:00.844
942,828,16,2:02.212
942,831,17,2:03.194
942,834,18,2:04.176
942,829,19,2:04.526
942,832,20,2:07.304
943,3,1,1:20.436
943,1,2,1:20.808
943,20,3,1:20.503
943,826,4,1:20.826
943,817,5,1:21.166
943,822,6,1:20.817
943,13,7,1:21.379
943,830,8,1:20.995
943,815,9,1:20.966
943,807,10,1:21.315
943,832,11,1:20.960
943,154,12,1:21.577
943,813,13,1:21.520
943,828,14,1:21.299
943,8,15,1:21.422
943,4,16,1:21.779
943,831,17,1:21.788
943,834,18,1:24.136
943,829,19,1:24.386
943,18,20,\N
944,3,1,1:11.746
944,1,2,1:11.682
944,20,3,1:12.240
944,822,4,1:12.934
944,8,5,1:12.185
944,807,6,1:12.595
944,826,7,1:12.730
944,13,8,1:12.980
944,817,9,1:12.639
944,830,10,1:12.824
944,831,11,1:13.111
944,832,12,1:13.267
944,815,13,1:13.140
944,828,14,1:13.346
944,154,15,1:13.056
944,813,16,1:13.385
944,18,17,1:13.425
944,834,18,1:16.151
944,829,19,1:16.283
944,4,20,\N
945,3,1,1:41.111
945,1,2,1:40.974
945,8,3,1:42.500
945,815,4,1:41.983
945,817,5,1:42.275
945,822,6,1:42.608
945,807,7,1:41.996
945,13,8,1:42.303
945,826,9,1:42.540
945,832,10,1:42.911
945,830,11,1:42.889
945,18,12,1:42.570
945,813,13,1:42.929
945,831,14,1:42.896
945,154,15,1:42.585
945,20,16,1:42.941
945,4,17,1:43.187
945,828,18,1:43.838
945,829,19,1:46.297
945,833,20,1:47.434
948,1,1,1:25.351
948,3,2,1:26.934
948,20,3,1:26.945
948,8,4,1:26.579
948,830,5,1:26.934
948,13,6,1:25.918
948,832,7,1:27.057
948,817,8,1:26.945
948,815,9,1:26.607
948,807,10,1:26.550
948,822,11,1:27.135
948,4,12,1:26.537
948,18,13,1:26.740
948,835,14,1:27.241
948,825,15,1:27.297
948,828,16,1:27.435
948,831,17,1:27.958
948,826,18,1:28.006
948,154,19,1:28.322
948,821,20,1:29.606
948,837,21,1:29.627
948,836,22,1:29.642
949,1,1,1:31.391
949,3,2,1:31.325
949,20,3,1:31.636
949,8,4,1:31.685
949,817,5,1:31.403
949,822,6,1:31.672
949,13,7,1:32.045
949,807,8,1:31.987
949,154,9,1:32.005
949,830,10,1:31.888
949,832,11,1:31.716
949,838,12,1:32.472
949,821,13,1:32.118
949,18,14,1:31.976
949,826,15,1:32.559
949,836,16,1:32.806
949,828,17,1:32.840
949,815,18,1:32.911
949,825,19,1:33.181
949,835,20,1:33.438
949,837,21,1:34.190
949,831,22,1:34.388
950,3,1,1:37.669
950,817,2,1:37.672
950,8,3,1:37.347
950,20,4,1:37.001
950,822,5,1:37.537
950,826,6,1:37.719
950,815,7,1:38.096
950,832,8,1:37.656
950,830,9,1:38.181
950,807,10,1:38.165
950,13,11,1:38.016
950,4,12,1:38.451
950,18,13,1:37.593
950,154,14,1:38.425
950,828,15,1:38.321
950,831,16,1:38.654
950,825,17,1:38.673
950,821,18,1:38.770
950,835,19,1:39.528
950,837,20,1:40.264
950,836,21,\N
950,1,22,\N
951,3,1,1:36.119
951,20,2,1:36.555
951,822,3,1:37.746
951,8,4,1:36.976
951,13,5,1:37.753
951,817,6,1:38.091
951,815,7,1:38.006
951,826,8,1:38.265
951,830,9,1:38.123
951,1,10,1:36.006
951,832,11,1:37.784
951,18,12,1:38.332
951,807,13,1:38.562
951,4,14,1:37.971
951,154,15,1:38.383
951,821,16,1:38.678
951,825,17,1:38.914
951,835,18,1:39.009
951,831,19,1:39.018
951,836,20,1:39.399
951,837,21,1:39.463
951,828,22,1:39.519
952,1,1,1:23.214
952,3,2,1:23.002
952,817,3,1:23.749
952,830,4,1:23.578
952,8,5,1:23.796
952,20,6,1:24.124
952,822,7,1:24.251
952,832,8,1:24.496
952,815,9,1:24.698
952,4,10,1:24.578
952,807,11,1:24.463
952,18,12,1:24.583
952,826,13,1:24.696
952,154,14,1:24.716
952,825,15,1:24.669
952,821,16,1:24.406
952,835,17,1:24.903
952,13,18,1:24.941
952,828,19,1:25.202
952,831,20,1:25.579
952,836,21,1:25.745
952,837,22,1:25.939
953,817,1,1:14.912
953,3,2,1:14.873
953,1,3,1:14.826
953,20,4,1:14.610
953,807,5,1:15.333
953,8,6,1:15.499
953,832,7,1:15.467
953,815,8,1:15.328
953,826,9,1:15.384
953,4,10,1:15.504
953,822,11,1:15.521
953,821,12,1:15.592
953,18,13,1:15.554
953,13,14,1:15.710
953,154,15,1:15.465
953,825,16,1:16.253
953,828,17,1:16.299
953,835,18,1:16.586
953,837,19,1:17.295
953,836,20,1:17.452
953,830,21,1:22.467
953,831,22,\N
954,1,1,1:14.121
954,3,2,1:13.714
954,20,3,1:13.925
954,817,4,1:14.030
954,830,5,1:14.601
954,8,6,1:14.477
954,822,7,1:14.389
954,13,8,1:14.815
954,807,9,1:14.663
954,4,10,1:15.026
954,815,11,1:14.814
954,18,12,1:14.755
954,826,13,1:14.829
954,821,14,1:15.148
954,154,15,1:15.444
954,832,16,1:14.714
954,835,17,1:15.459
954,836,18,1:15.599
954,828,19,1:15.635
954,831,20,1:16.663
954,837,21,1:17.052
955,3,1,1:43.685
955,815,2,1:44.462
955,817,3,1:44.570
955,20,4,1:45.062
955,8,5,1:44.936
955,13,6,1:45.494
955,826,7,1:44.694
955,822,8,1:44.706
955,830,9,1:44.939
955,1,10,1:44.259
955,154,11,1:45.507
955,807,12,1:44.860
955,832,13,1:44.827
955,4,14,1:45.525
955,821,15,1:45.300
955,831,16,1:45.549
955,837,17,1:45.665
955,836,18,1:45.750
955,18,19,1:45.804
955,828,20,1:46.231
955,825,21,1:46.348
955,835,22,1:46.394
956,1,1,1:06.947
956,3,2,1:06.516
956,807,3,1:07.385
956,20,4,1:06.761
956,18,5,1:07.653
956,8,6,1:07.240
956,817,7,1:07.500
956,822,8,1:07.148
956,830,9,1:07.131
956,13,10,1:07.419
956,821,11,1:07.660
956,836,12,1:07.565
956,154,13,1:07.662
956,4,14,1:07.671
956,832,15,1:07.618
956,815,16,1:07.657
956,825,17,1:07.941
956,835,18,1:07.965
956,837,19,1:08.026
956,826,20,1:08.409
956,828,21,1:08.418
956,831,22,1:08.446
957,1,1,1:30.739
957,3,2,1:30.724
957,830,3,1:31.305
957,817,4,1:31.684
957,8,5,1:31.326
957,20,6,1:31.606
957,822,7,1:31.913
957,832,8,1:32.115
957,807,9,1:32.349
957,4,10,1:32.281
957,815,11,1:32.336
957,13,12,1:32.146
957,154,13,1:32.283
957,821,14,1:32.237
957,826,15,1:32.553
957,825,16,1:32.729
957,18,17,1:32.788
957,835,18,1:32.905
957,837,19,1:33.098
957,836,20,1:33.151
957,831,21,1:33.544
958,3,1,1:33.302
958,1,2,1:34.210
958,817,3,1:39.968
958,830,4,1:40.424
958,20,5,1:35.718
958,832,6,1:36.115
958,4,7,1:35.165
958,18,8,1:37.983
958,807,9,1:41.471
958,822,10,1:42.758
958,154,11,1:35.906
958,826,12,1:36.714
958,815,13,1:41.411
958,8,14,1:36.853
958,821,15,1:38.959
958,831,16,1:37.772
958,835,17,1:43.965
958,13,18,1:43.999
958,825,19,1:44.543
958,828,20,1:46.984
958,836,21,1:47.343
958,837,22,1:50.189
959,3,1,1:15.485
959,1,2,1:15.243
959,817,3,1:15.591
959,830,4,1:15.875
959,8,5,1:15.752
959,20,6,1:15.927
959,807,7,1:16.301
959,822,8,1:15.952
959,815,9,1:16.169
959,13,10,1:16.503
959,821,11,1:15.987
959,18,12,1:16.172
959,832,13,1:16.317
959,4,14,1:16.338
959,154,15,1:16.328
959,835,16,1:16.636
959,825,17,1:16.716
959,836,18,1:16.717
959,826,19,1:16.876
959,837,20,1:16.977
959,831,21,1:17.123
959,828,22,1:17.238
960,3,1,1:48.019
960,830,2,1:48.407
960,8,3,1:47.912
960,20,4,1:47.802
960,817,5,1:48.407
960,815,6,1:48.106
960,807,7,1:48.080
960,822,8,1:48.655
960,18,9,1:48.700
960,13,10,1:47.738
960,154,11,1:48.751
960,825,12,1:48.800
960,821,13,1:48.748
960,835,14,1:48.901
960,832,15,1:48.876
960,836,16,1:48.554
960,831,17,1:48.949
960,839,18,1:49.050
960,826,19,1:49.058
960,828,20,1:49.071
960,1,21,1:50.033
961,1,1,1:21.854
961,3,2,1:22.497
961,20,3,1:23.077
961,8,4,1:23.217
961,822,5,1:23.264
961,817,6,1:23.158
961,830,7,1:23.229
961,815,8,1:23.439
961,807,9,1:23.259
961,821,10,1:23.386
961,13,11,1:23.489
961,154,12,1:23.421
961,4,13,1:23.783
961,836,14,1:23.760
961,18,15,1:23.666
961,832,16,1:23.661
961,826,17,1:23.825
961,831,18,1:23.956
961,828,19,1:24.087
961,835,20,1:24.230
961,825,21,1:24.436
962,3,1,1:45.316
962,817,2,1:44.255
962,1,3,1:45.167
962,830,4,1:45.036
962,8,5,1:44.964
962,832,6,1:45.499
962,826,7,1:45.291
962,807,8,1:46.081
962,4,9,1:45.373
962,815,10,1:45.204
962,822,11,1:46.086
962,13,12,1:46.056
962,18,13,1:45.262
962,821,14,1:45.465
962,154,15,1:45.609
962,828,16,1:46.427
962,825,17,1:46.825
962,831,18,1:46.860
962,835,19,1:46.960
962,836,20,1:47.667
962,839,21,1:48.296
962,20,22,1:49.116
963,1,1,1:34.444
963,3,2,1:34.460
963,830,3,1:35.443
963,817,4,1:35.079
963,20,5,1:34.557
963,8,6,1:34.556
963,815,7,1:35.068
963,807,8,1:34.827
963,18,9,1:35.267
963,13,10,1:35.267
963,822,11,1:35.166
963,154,12,1:35.400
963,821,13,1:35.658
963,825,14,1:35.593
963,826,15,1:35.695
963,832,16,1:35.605
963,828,17,1:35.816
963,831,18,1:35.949
963,835,19,1:35.999
963,839,20,1:36.451
963,836,21,1:36.587
963,4,22,1:37.155
964,3,1,1:31.858
964,1,2,1:32.218
964,8,3,1:31.674
964,20,4,1:31.659
964,830,5,1:32.487
964,817,6,1:32.538
964,815,7,1:32.682
